time,reference,position,measured_distance,error,velocity_control
62.601,-150,44.566,-151,1,1.4541,
62.621,-150,44.546,-150,0,0.7543,
62.641,-150,44.536,-151,1,2.0151,
62.661,-150,44.509,-152,2,4.112,
62.681,-150,44.495,-150,0,1.6063,
62.701,-150,44.47,-149,-1,-1.1861,
62.721,-150,44.466,-149,-1,-2.3337,
62.741,-150,44.478,-149,-1,-2.7055,
62.761,-150,44.498,-148,-2,-4.3719,
62.781,-150,44.539,-151,1,-0.036295,
62.801,-150,44.56,-149,-1,-1.4044,
62.821,-150,44.585,-147,-3,-5.2711,
62.841,-150,44.582,-149,-1,-3.5491,
62.861,-150,44.548,-147,-3,-5.9602,
62.881,-150,44.52,-150,0,-1.9706,
62.901,-150,44.437,-151,1,1.4144,
62.921,-150,44.398,-150,0,1.1053,
62.941,-150,44.316,-151,1,2.4506,
62.961,-150,44.257,-151,1,2.8749,
62.981,-150,44.17,-149,-1,-0.36708,
63.001,-150,44.132,-152,2,3.0927,
63.021,-150,44.07,-152,2,4.5075,
63.041,-150,44.061,-151,1,3.3264,
63.061,-150,44.073,-149,-1,-0.56578,
63.081,-150,44.092,-149,-1,-2.2085,
63.101,-150,44.158,-151,1,0.48821,
63.121,-150,44.193,-150,0,0.079582,
63.141,-150,44.266,-150,0,-0.080257,
63.161,-150,44.311,-149,-1,-1.7584,
63.181,-150,44.362,-153,3,4.1204,
63.201,-150,44.377,-150,0,1.6735,
63.221,-150,44.387,-151,1,2.1582,
63.241,-150,44.384,-149,-1,-0.94729,
63.261,-150,44.375,-150,0,-0.61239,
63.281,-150,44.373,-151,1,1.2396,
63.301,-150,44.381,-146,-4,-6.127,
63.321,-150,44.391,-147,-3,-7.4935,
63.341,-150,44.414,-149,-1,-4.5159,
63.361,-150,44.429,-148,-2,-4.6869,
63.381,-150,44.437,-147,-3,-6.2961,
63.401,-150,44.43,-148,-2,-5.2308,
63.421,-150,44.371,-151,1,0.22565,
63.441,-150,44.326,-150,0,0.85255,
63.461,-150,44.204,-150,0,0.94183,
63.481,-150,44.133,-150,0,0.82327,
63.501,-150,43.961,-150,0,0.64887,
63.521,-150,43.893,-152,2,3.7491,
63.541,-150,43.786,-152,2,4.9294,
63.561,-150,43.74,-153,3,6.8632,
63.581,-150,43.71,-149,-1,0.92385,
63.601,-150,43.712,-150,0,-0.060804,
63.621,-150,43.754,-150,0,-0.40555,
63.641,-150,43.787,-149,-1,-2.0982,
63.661,-150,43.874,-153,3,3.8297,
63.681,-150,43.924,-151,1,3.0804,
63.701,-150,44.037,-150,0,1.0165,
63.721,-150,44.076,-149,-1,-1.5226,
63.741,-150,44.127,-150,0,-0.8917,
63.761,-150,44.146,-149,-1,-2.1553,
63.781,-150,44.167,-150,0,-0.96403,
63.801,-150,44.178,-153,3,4.5193,
63.821,-150,44.205,-151,1,3.4996,
63.841,-150,44.213,-148,-2,-1.9956,
63.861,-150,44.217,-152,2,2.2149,
63.881,-150,44.215,-150,0,0.77367,
63.901,-150,44.213,-150,0,0.13102,
63.921,-150,44.219,-148,-2,-3.3881,
63.941,-150,44.244,-150,0,-1.5102,
63.961,-150,44.268,-149,-1,-2.226,
63.981,-150,44.297,-151,1,0.80727,
64.001,-150,44.305,-150,0,0.46873,
64.021,-150,44.304,-151,1,1.9053,
64.041,-150,44.293,-151,1,2.4496,
64.061,-150,44.26,-152,2,4.2191,
64.081,-150,44.241,-154,4,8.112,
64.101,-150,44.204,-150,0,3.0102,
64.121,-150,44.197,-151,1,2.3254,
64.141,-150,44.211,-149,-1,-1.228,
64.161,-150,44.243,-151,1,0.62401,
64.181,-150,44.328,-151,1,1.523,
64.201,-150,44.383,-150,0,0.30158,
64.221,-150,44.522,-152,2,3.0804,
64.241,-150,44.577,-151,1,2.6187,
64.261,-150,44.663,-149,-1,-0.90126,
64.281,-150,44.693,-150,0,-0.72291,
64.301,-150,44.739,-148,-2,-3.8098,
64.321,-150,44.754,-151,1,-0.075499,
64.341,-150,44.785,-151,1,1.613,
64.361,-150,44.806,-151,1,2.2949,
64.381,-150,44.831,-150,0,0.87182,
64.401,-150,44.838,-148,-2,-3.0468,
64.421,-150,44.839,-149,-1,-3.0007,
64.441,-150,44.836,-151,1,0.43071,
64.461,-150,44.835,-148,-2,-2.971,
64.481,-150,44.837,-150,0,-1.1176,
64.501,-150,44.841,-149,-1,-1.905,
64.521,-150,44.839,-149,-1,-2.2157,
64.541,-150,44.82,-146,-4,-7.2053,
64.561,-150,44.798,-148,-2,-5.9102,
64.581,-150,44.758,-145,-5,-10.063,
64.601,-150,44.736,-148,-2,-6.7077,
64.621,-150,44.671,-149,-1,-3.4574,
64.641,-150,44.634,-148,-2,-3.6996,
64.661,-150,44.532,-148,-2,-3.859,
64.681,-150,44.465,-150,0,-0.69627,
64.701,-150,44.275,-152,2,3.8205,
64.721,-150,44.186,-150,0,2.2326,
64.741,-150,44.012,-150,0,1.3038,
64.761,-150,43.911,-151,1,2.3942,
64.781,-150,43.797,-151,1,2.7357,
64.801,-150,43.76,-148,-2,-2.1472,
64.821,-150,43.725,-148,-2,-4.2256,
64.841,-150,43.729,-152,2,1.5717,
64.861,-150,43.762,-150,0,0.80462,
64.881,-150,43.783,-152,2,3.6665,
64.901,-150,43.824,-150,0,1.5075,
64.921,-150,43.834,-150,0,0.48906,
64.941,-150,43.841,-152,2,3.311,
64.961,-150,43.843,-151,1,2.8278,
64.981,-150,43.858,-151,1,2.5335,
65.001,-150,43.873,-153,3,5.6211,
65.021,-150,43.928,-150,0,1.9292,
65.041,-150,43.957,-149,-1,-1.3419,
65.061,-150,44.023,-148,-2,-4.2703,
65.081,-150,44.06,-150,0,-2.0386,
65.101,-150,44.156,-150,0,-0.90901,
65.121,-150,44.199,-150,0,-0.35692,
65.141,-150,44.275,-152,2,3.1657,
65.161,-150,44.308,-152,2,4.5915,
65.181,-150,44.322,-151,1,3.4009,
65.201,-150,44.315,-150,0,1.1268,
65.221,-150,44.286,-149,-1,-1.5056,
65.241,-150,44.279,-148,-2,-4.1778,
65.261,-150,44.289,-151,1,-0.23529,
65.281,-150,44.308,-150,0,-0.079673,
65.301,-150,44.372,-152,2,3.2559,
65.321,-150,44.397,-150,0,1.3331,
65.341,-150,44.428,-150,0,0.4276,
65.361,-150,44.431,-150,0,0.0332,
65.381,-150,44.414,-149,-1,-1.7475,
65.401,-150,44.404,-152,2,2.4592,
65.421,-150,44.394,-152,2,4.2443,
65.441,-150,44.398,-152,2,4.8719,
65.461,-150,44.415,-149,-1,0.082342,
65.481,-150,44.426,-152,2,2.913,
65.501,-150,44.458,-150,0,0.86335,
65.521,-150,44.477,-150,0,-0.01268,
65.541,-150,44.532,-149,-1,-1.9594,
65.561,-150,44.568,-148,-2,-4.3122,
65.581,-150,44.663,-151,1,-0.2332,
65.601,-150,44.702,-149,-1,-1.6622,
65.621,-150,44.764,-147,-3,-5.5095,
65.641,-150,44.786,-149,-1,-3.7425,
65.661,-150,44.784,-150,0,-1.2062,
65.681,-150,44.769,-149,-1,-1.7335,
65.701,-150,44.703,-150,0,-0.3447,
65.721,-144.04,44.666,-149,4.9592,8.3107,
65.741,-140.08,44.583,-150,9.9183,19.844,
65.761,-137.12,44.54,-152,14.878,32.215,
65.781,-131.16,44.452,-151,19.837,44.555,
65.801,-127.2,44.429,-152,24.796,56.556,
65.821,-122.24,44.453,-152,29.755,68.161,
65.841,-117.29,44.555,-152,34.714,79.415,
65.861,-110.33,44.911,-150,39.673,90.387,
65.881,-103.37,45.209,-148,44.633,101.15,
65.901,-99.408,46.278,-149,49.592,111.76,
65.921,-93.449,46.91,-148,54.551,122.27,
65.941,-88.49,48.502,-148,59.51,132.7,
65.961,-81.531,49.46,-146,64.469,143.09,
65.981,-76.572,52.108,-146,69.428,153.44,
66.001,-65.612,53.416,-140,74.388,163.77,
66.021,-59.653,56.34,-139,79.347,174.09,
66.041,-50.694,58.514,-135,84.306,184.4,
66.061,-44.735,62.11,-134,89.265,194.7,
66.081,-34.776,64.057,-129,94.224,205,
66.101,-29.817,68.983,-129,99.183,215.3,
66.121,-25,71.257,-121,96,212.29,
66.141,-25,76.093,-120,95,207.49,
66.161,-25,78.655,-114,89,194.31,
66.181,-25,84.995,-111,86,183.13,
66.201,-25,87.858,-105,80,168.56,
66.221,-25,93.79,-103,78,159.65,
66.241,-25,97.845,-95,70,143.73,
66.261,-25,103.95,-89,64,128.44,
66.281,-25,106.96,-85,60,117.11,
66.301,-25,113.71,-83,58,110.95,
66.321,-25,116.46,-77,52,100.44,
66.341,-25,121.63,-75,50,94.587,
66.361,-25,124.04,-71,46,87.416,
66.381,-25,129.2,-67,42,79.589,
66.401,-25,131.23,-63,38,71.451,
66.421,-25,134.96,-62,37,68.074,
66.441,-25,137.23,-58,33,61.72,
66.461,-25,140.36,-57,32,58.882,
66.481,-25,141.81,-53,28,52.532,
66.501,-25,144.92,-49,24,44.605,
66.521,-25,146.15,-50,25,44.218,
66.541,-25,147.31,-45,20,37.138,
66.561,-25,149.46,-43,18,32.022,
66.581,-25,150.77,-41,16,27.767,
66.601,-25,151.7,-41,16,27.106,
66.621,-25,153.41,-39,14,24.577,
66.641,-25,154.19,-38,13,22.75,
66.661,-25,155.15,-37,12,21.136,
66.681,-25,156.43,-38,13,22.791,
66.701,-25,157,-35,10,19.157,
66.721,-25,157.52,-35,10,18.105,
66.741,-25,158.6,-34,9,16.516,
66.761,-25,159.02,-33,8,14.657,
66.781,-25,159.4,-33,8,14.299,
66.801,-25,160.23,-33,8,14.539,
66.821,-25,160.56,-31,6,11.689,
66.841,-25,160.87,-30,5,9.1516,
66.861,-25,161.46,-32,7,11.701,
66.881,-25,161.81,-30,5,9.8044,
66.901,-25,162.07,-31,6,10.847,
66.921,-25,162.53,-30,5,9.8454,
66.941,-25,162.75,-30,5,9.5701,
66.961,-25,163.02,-29,4,7.9667,
66.981,-25,163.38,-32,7,12.343,
67.001,-25,163.55,-29,4,9.3682,
67.021,-25,163.72,-29,4,8.1266,
67.041,-25,164.08,-29,4,7.7076,
67.061,-25,164.24,-26,1,2.7516,
67.081,-25,164.39,-28,3,4.1261,
67.101,-25,164.72,-28,3,4.9569,
67.121,-25,164.86,-26,1,2.1923,
67.141,-25,165,-27,2,2.8118,
67.161,-25,165.25,-26,1,1.6156,
67.181,-25,165.4,-26,1,1.2586,
67.201,-25,165.5,-25,0,-0.37265,
67.221,-25,165.67,-25,0,-0.90027,
67.241,-25,165.74,-25,0,-0.94617,
67.261,-25,165.82,-26,1,0.82209,
67.281,-25,165.91,-25,0,0.025802,
67.301,-25,165.95,-25,0,-0.26499,
67.321,-25,165.97,-27,2,2.9395,
67.341,-25,166.01,-28,3,5.9204,
67.361,-25,166.02,-27,2,5.409,
67.381,-25,166.02,-26,1,3.3902,
67.401,-25,166.03,-26,1,2.4531,
67.421,-25,166.04,-27,2,3.6887,
67.441,-25,166.05,-25,0,0.94068,
67.461,-25,166.11,-27,2,3.0677,
67.481,-25,166.16,-26,1,2.3733,
67.501,-25,166.2,-25,0,0.44228,
67.521,-25,166.3,-27,2,2.9431,
67.541,-25,166.35,-26,1,2.4033,
67.561,-25,166.42,-25,0,0.52309,
67.581,-25,166.5,-26,1,1.3959,
67.601,-25,166.53,-26,1,1.8189,
67.621,-25,166.56,-25,0,0.37878,
67.641,-25,166.63,-26,1,1.4331,
67.661,-25,166.65,-25,0,0.28208,
67.681,-25,166.68,-26,1,1.456,
67.701,-25,166.73,-25,0,0.34428,
67.721,-25,166.75,-27,2,3.1558,
67.741,-25,166.77,-25,0,1.0603,
67.761,-25,166.8,-26,1,1.7697,
67.781,-25,166.82,-24,-1,-1.1928,
67.801,-25,166.83,-26,1,0.86629,
67.821,-25,166.86,-26,1,1.801,
67.841,-25,166.88,-27,2,3.8148,
67.861,-25,166.91,-23,-2,-1.94,
67.881,-25,166.94,-27,2,2.1681,
67.901,-25,166.96,-24,-1,-0.93595,
67.921,-25,166.98,-27,2,2.6645,
67.941,-25,167.02,-25,0,0.93166,
67.961,-25,167.03,-25,0,0.15878,
67.981,-25,167.05,-24,-1,-1.7783,
68.001,-25,167.08,-24,-1,-2.5231,
68.021,-25,167.09,-26,1,0.54713,
68.041,-25,167.11,-25,0,0.26356,
68.061,-25,167.13,-25,0,0.1193,
68.081,-25,167.14,-24,-1,-1.5851,
68.101,-25,167.15,-25,0,-0.64376,
68.121,-25,167.15,-24,-1,-1.8353,
68.141,-25,167.15,-25,0,-0.66924,
68.161,-25,167.14,-26,1,1.491,
68.181,-25,167.12,-25,0,0.72881,
68.201,-25,167.11,-24,-1,-1.2956,
68.221,-25,167.1,-26,1,1.1176,
68.241,-25,167.08,-23,-2,-2.7605,
68.261,-25,167.08,-26,1,0.52106,
68.281,-25,167.07,-26,1,1.9511,
68.301,-25,167.07,-25,0,0.85245,
68.321,-25,167.07,-25,0,0.32053,
68.341,-25,167.07,-25,0,0.077757,
68.361,-25,167.08,-24,-1,-1.6555,
68.381,-25,167.09,-24,-1,-2.3466,
68.401,-25,167.09,-25,0,-0.91867,
68.421,-25,167.11,-26,1,1.3758,
68.441,-25,167.12,-26,1,2.3137,
68.461,-25,167.13,-24,-1,-0.65353,
68.481,-25,167.13,-27,2,2.951,
68.501,-25,167.13,-27,2,4.4406,
68.521,-25,167.12,-29,4,8.1973,
68.541,-25,167.11,-32,7,14.467,
68.561,-25,167.11,-33,8,18.367,
68.581,-25,167.11,-34,9,21.122,
68.601,-25,167.16,-35,10,23.357,
68.62,-25,167.2,-39,14,30.278,
68.64,-25,167.26,-38,13,30.941,
68.66,-25,167.46,-39,14,32.179,
68.68,-25,167.66,-40,15,33.759,
68.7,-25,167.86,-43,18,38.807,
68.72,-25,168.37,-45,20,43.66,
68.74,-25,168.68,-49,24,51.596,
68.76,-25,169.15,-47,22,50.901,
68.78,-25,169.97,-51,26,56.345,
68.8,-25,170.43,-51,26,57.924,
68.82,-25,171.62,-53,28,61.125,
68.84,-25,172.19,-53,28,61.795,
68.86,-25,173.45,-53,28,61.447,
68.88,-25,174.14,-56,31,65.689,
68.9,-25,175.89,-58,33,70.266,
68.92,-25,176.7,-58,33,71.63,
68.94,-25,178.39,-58,33,71.618,
68.96,-25,179.57,-59,34,72.747,
68.98,-25,181.41,-61,36,76.071,
69,-25,182.36,-59,34,73.784,
69.02,-25,184.66,-58,33,70.812,
69.04,-25,185.68,-59,34,71.004,
69.06,-25,187.77,-57,32,67.736,
69.08,-25,188.83,-56,31,64.715,
69.1,-25,191.36,-57,32,65.2,
69.12,-25,192.46,-55,30,62.302,
69.14,-25,194.63,-49,24,51.453,
69.16,-25,196.06,-48,23,45.65,
69.18,-25,197.12,-46,21,40.628,
69.2,-25,199.19,-43,18,34.393,
69.22,-25,200.19,-44,19,0,
69.24,-25,201.48,-42,17,0,
69.26,-25,203.31,-40,15,0,
69.28,-25,204.16,-39,14,0,
69.3,-25,204.95,-38,13,0,
69.32,-25,206.47,-36,11,0,
69.34,-25,206.97,-36,11,0,
69.36,-25,207.37,-32,7,0,
69.38,-25,207.94,-31,6,0,
69.4,-25,208.07,-29,4,0,
69.42,-25,208.14,-28,3,0,
69.44,-25,208.19,-26,1,-0.94426,
69.46,-25,208.19,-24,-1,-5.0439,
69.48,-25,208.19,-23,-2,-7.6782,
69.5,-25,208.19,-21,-4,-11.329,
69.52,-25,208.19,-19,-6,-15.426,
69.54,-25,208.18,-20,-5,-14.791,
69.56,-25,208.15,-17,-8,-18.757,
69.58,-25,208.12,-15,-10,-23.107,
69.6,-25,208.08,-16,-9,-22.663,
69.62,-25,207.88,-14,-11,-25.133,
69.64,-25,207.76,-10,-15,-32.187,
69.66,-25,207.6,-12,-13,-31.291,
69.68,-25,207.13,-10,-15,-33.545,
69.7,-25,206.89,-10,-15,-33.971,
69.72,-25,206.61,-10,-15,-33.67,
69.74,-25,205.98,-6,-19,-39.689,
69.76,-25,205.5,-7,-18,-40.181,
69.78,-25,205.11,-8,-17,-38.274,
69.8,-25,204.26,-8,-17,-37.108,
69.82,-25,203.8,-7,-18,-38.03,
69.84,-25,203.16,-5,-20,-41.521,
69.86,-25,202.14,-5,-20,-42.776,
69.88,-25,201.61,-6,-19,-41.391,
69.9,-25,201.07,-6,-19,-40.58,
69.92,-25,199.76,-7,-18,-38.471,
69.94,-25,199.18,-7,-18,-37.533,
69.96,-25,198.6,-7,-18,-37.168,
69.98,-25,197.21,-10,-15,-32.167,
70,-25,196.61,-8,-17,-33.467,
70.02,-25,196,-6,-19,-37.493,
70.04,-25,194.8,-8,-17,-35.986,
70.06,-25,194,-8,-17,-35.331,
70.08,-25,193.42,-7,-18,-36.72,
70.1,-25,192.28,-8,-17,-35.689,
70.12,-25,191.73,-10,-15,-31.986,
70.14,-25,191,-7,-18,-35.417,
70.16,-25,189.92,-8,-17,-35.329,
70.18,-25,189.38,-7,-18,-36.923,
70.2,-25,188.85,-7,-18,-37.567,
70.22,-25,187.6,-7,-18,-37.765,
70.24,-25,187.06,-7,-18,-37.771,
70.26,-25,186.53,-6,-19,-39.341,
70.28,-25,185.29,-7,-18,-38.287,
70.3,-25,184.76,-6,-19,-39.393,
70.32,-25,184.22,-5,-20,-41.43,
70.34,-25,183.13,-6,-19,-40.543,
70.36,-25,182.38,-6,-19,-40.046,
70.38,-25,181.81,-4,-21,-43.036,
70.4,-25,180.66,-4,-21,-44.2,
70.42,-25,180.08,-5,-20,-42.887,
70.44,-25,179.3,-4,-21,-43.827,
70.46,-25,178.1,-5,-20,-42.494,
70.48,-25,177.49,-2,-23,-46.756,
70.5,-25,176.87,-4,-21,-45.18,
70.52,-25,175.41,-3,-22,-45.991,
70.54,-25,174.78,-4,-21,-44.597,
70.56,-25,174.14,-5,-20,-42.299,
70.58,-25,172.62,-3,-22,-44.612,
70.6,-25,171.96,-3,-22,-45.613,
70.62,-25,171.3,-4,-21,-44.347,
70.64,-25,169.96,-3,-22,-45.403,
70.66,-25,169.07,-6,-19,-40.924,
70.68,-25,168.4,-8,-17,-35.806,
70.7,-25,167.07,-8,-17,-33.88,
70.72,-25,166.41,-8,-17,-33.411,
70.74,-25,165.53,-11,-14,-28.641,
70.76,-25,164.22,-14,-11,-22.09,
70.78,-25,163.58,-14,-11,-19.85,
70.8,-25,162.95,-15,-10,-17.887,
70.82,-25,161.56,-17,-8,-14.373,
70.84,-25,161.01,-17,-8,-13.464,
70.86,-25,160.49,-17,-8,-13.639,
70.88,-25,159.4,-19,-6,-10.91,
70.9,-25,159,-20,-5,-8.5408,
70.92,-25,158.62,-19,-6,-9.6151,
70.94,-25,157.97,-22,-3,-5.5557,
70.96,-25,157.6,-21,-4,-5.835,
70.98,-25,157.36,-22,-3,-4.6968,
71,-25,156.92,-22,-3,-4.5318,
71.02,-25,156.72,-20,-5,-8.0103,
71.04,-25,156.49,-23,-2,-4.7411,
71.06,-25,156.19,-22,-3,-5.1031,
71.08,-25,156.06,-24,-1,-2.1464,
71.1,-25,155.94,-23,-2,-2.704,
71.12,-25,155.71,-22,-3,-4.7696,
71.14,-25,155.62,-22,-3,-5.7463,
71.16,-25,155.54,-21,-4,-7.8081,
71.18,-25,155.35,-22,-3,-6.996,
71.2,-25,155.28,-22,-3,-6.5804,
71.22,-25,155.21,-22,-3,-6.3742,
71.24,-25,155.08,-24,-1,-3.0095,
71.26,-25,154.99,-24,-1,-1.6487,
71.28,-25,154.92,-25,0,0.40625,
71.3,-25,154.75,-23,-2,-2.1857,
71.32,-25,154.66,-24,-1,-1.7999,
71.34,-25,154.54,-23,-2,-3.3385,
71.36,-25,154.37,-26,1,0.87786,
71.38,-25,154.3,-24,-1,-0.67945,
71.4,-25,154.24,-25,0,0.16996,
71.42,-25,154.14,-26,1,2.082,
71.44,-25,154.11,-25,0,1.1358,
71.46,-25,154.08,-23,-2,-2.6533,
71.48,-25,154.03,-26,1,0.64319,
71.5,-25,154,-25,0,0.42569,
71.52,-25,153.99,-25,0,0.27928,
71.54,-25,153.97,-27,2,3.4487,
71.56,-25,153.96,-25,0,1.4352,
71.58,-25,153.96,-24,-1,-1.1527,
71.6,-25,153.96,-25,0,-0.59854,
71.62,-25,153.96,-27,2,2.9635,
71.64,-25,153.96,-23,-2,-2.0978,
71.66,-25,153.96,-25,0,-0.98153,
71.68,-25,153.97,-25,0,-0.42264,
71.7,-25,153.98,-27,2,3.113,
71.72,-25,153.99,-27,2,4.5519,
71.74,-25,153.99,-26,1,3.3723,
71.76,-25,153.99,-24,-1,-0.52663,
71.78,-25,153.99,-25,0,-0.54466,
71.8,-25,153.99,-25,0,-0.464,
71.82,-25,153.99,-27,2,2.9061,
71.84,-25,154.02,-25,0,1.0517,
71.86,-25,154.04,-26,1,1.8492,
71.88,-25,154.07,-27,2,3.8059,
71.9,-25,154.11,-26,1,2.9321,
71.92,-25,154.13,-25,0,0.8471,
71.94,-25,154.15,-27,2,3.2278,
71.96,-25,154.19,-26,1,2.5991,
71.98,-25,154.21,-25,0,0.65558,
72,-25,154.24,-27,2,3.1178,
72.02,-25,154.32,-26,1,2.5361,
72.04,-25,154.36,-24,-1,-1.0138,
72.06,-25,154.4,-25,0,-0.82823,
72.08,-25,154.48,-26,1,1.0045,
72.1,-25,154.53,-24,-1,-1.4312,
72.12,-25,154.57,-25,0,-0.7777,
72.14,-25,154.63,-24,-1,-2.0514,
72.16,-25,154.66,-25,0,-0.8804,
72.18,-25,154.69,-24,-1,-1.9514,
72.2,-25,154.71,-25,0,-0.72337,
72.22,-25,154.72,-25,0,-0.16555,
72.24,-25,154.71,-24,-1,-1.5716,
72.26,-25,154.69,-24,-1,-2.1584,
72.28,-25,154.68,-25,0,-0.72302,
72.3,-25,154.66,-24,-1,-1.724,
72.32,-25,154.62,-25,0,-0.50716,
72.34,-25,154.6,-25,0,0.012043,
72.36,-25,154.58,-23,-2,-3.0698,
72.38,-25,154.54,-26,1,0.548,
72.4,-25,154.52,-25,0,0.46139,
72.42,-25,154.5,-25,0,0.35638,
72.44,-25,154.46,-24,-1,-1.3718,
72.46,-25,154.43,-25,0,-0.47317,
72.48,-25,154.41,-24,-1,-1.7073,
72.5,-25,154.37,-26,1,1.0563,
72.52,-25,154.36,-25,0,0.58082,
72.54,-25,154.35,-24,-1,-1.3167,
72.56,-25,154.33,-26,1,1.1456,
72.58,-25,154.32,-25,0,0.54743,
72.6,-25,154.31,-25,0,0.24449,
72.62,-25,154.3,-25,0,0.096312,
72.64,-25,154.29,-26,1,1.661,
72.66,-25,154.28,-24,-1,-0.97625,
72.68,-25,154.27,-26,1,1.1653,
72.7,-25,154.26,-25,0,0.44846,
72.72,-25,154.26,-24,-1,-1.5148,
72.74,-25,154.26,-26,1,0.95558,
72.76,-25,154.27,-25,0,0.39068,
72.78,-25,154.27,-26,1,1.7582,
72.8,-25,154.28,-25,0,0.66787,
72.82,-25,154.28,-26,1,1.8019,
72.84,-25,154.28,-25,0,0.62051,
72.86,-25,154.28,-24,-1,-1.5375,
72.88,-25,154.28,-26,1,0.86638,
72.9,-25,154.29,-24,-1,-1.3416,
72.92,-25,154.31,-27,2,2.6463,
72.94,-25,154.32,-27,2,4.3227,
72.96,-25,154.33,-25,0,1.6319,
72.98,-25,154.36,-25,0,0.40212,
73,-25,154.36,-25,0,-0.10495,
73.02,-25,154.37,-24,-1,-1.9041,
73.04,-25,154.38,-26,1,0.68759,
73.06,-25,154.39,-25,0,0.20926,
73.08,-25,154.41,-23,-2,-3.2632,
73.1,-25,154.43,-25,0,-1.3885,
73.12,-25,154.45,-24,-1,-2.1249,
73.14,-25,154.46,-24,-1,-2.3821,
73.16,-25,154.46,-26,1,0.84121,
73.18,-25,154.45,-25,0,0.56567,
73.2,-25,154.44,-27,2,3.6428,
73.22,-25,154.39,-25,0,1.565,
73.24,-25,154.37,-25,0,0.56663,
73.26,-25,154.35,-26,1,1.7499,
73.28,-25,154.31,-26,1,2.228,
73.3,-25,154.29,-25,0,0.74231,
73.32,-25,154.29,-25,0,0.088689,
73.34,-25,154.31,-26,1,1.4726,
73.36,-25,154.33,-25,0,0.43386,
73.38,-25,154.36,-26,1,1.6239,
73.4,-25,154.42,-26,1,2.1246,
73.42,-25,154.44,-24,-1,-0.96987,
73.44,-25,154.46,-25,0,-0.62735,
73.46,-25,154.5,-24,-1,-2.0371,
73.48,-25,154.52,-27,2,2.3495,
73.5,-25,154.53,-25,0,0.95008,
73.52,-25,154.56,-25,0,0.29428,
73.54,-25,154.57,-26,1,1.6445,
73.56,-25,154.58,-25,0,0.56613,
73.58,-25,154.59,-26,1,1.7207,
73.6,-25,154.6,-28,3,5.46,
73.62,-25,154.6,-26,1,3.6619,
73.64,-25,154.61,-26,1,2.7607,
73.66,-25,154.62,-25,0,0.69329,
73.68,-25,154.64,-24,-1,-1.7953,
73.7,-25,154.68,-25,0,-1.1026,
73.72,-25,154.7,-26,1,0.95655,
73.74,-25,154.73,-24,-1,-1.3899,
73.76,-25,154.81,-25,0,-0.71093,
73.78,-25,154.84,-24,-1,-1.9861,
73.8,-25,154.86,-26,1,0.80729,
73.82,-25,154.9,-26,1,2.0158,
73.84,-25,154.9,-24,-1,-0.80636,
73.86,-25,154.89,-24,-1,-2.0254,
73.88,-25,154.87,-25,0,-0.83886,
73.9,-25,154.86,-24,-1,-1.9109,
73.92,-25,154.85,-24,-1,-2.3231,
73.94,-25,154.84,-26,1,0.83487,
73.96,-25,154.83,-24,-1,-1.0965,
73.98,-25,154.83,-25,0,-0.31508,
74,-25,154.81,-25,0,0.016658,
74.02,-25,154.79,-24,-1,-1.5,
74.04,-25,154.78,-25,0,-0.50464,
74.06,-25,154.73,-26,1,1.5678,
74.08,-25,154.71,-27,2,4.0285,
74.1,-25,154.7,-26,1,3.3006,
74.12,-25,154.67,-24,-1,-0.42433,
74.14,-25,154.66,-25,0,-0.39607,
74.16,-25,154.65,-26,1,1.3109,
74.18,-25,154.66,-27,2,3.6811,
74.2,-25,154.67,-25,0,1.3428,
74.22,-25,154.68,-25,0,0.28611,
74.24,-25,154.73,-26,1,1.4933,
74.26,-25,154.75,-25,0,0.38768,
74.28,-25,154.79,-25,0,-0.072391,
74.3,-25,154.84,-24,-1,-1.8598,
74.32,-25,154.86,-27,2,2.3624,
74.34,-25,154.88,-25,0,0.90175,
74.36,-25,154.93,-27,2,3.4984,
74.38,-25,154.94,-25,0,1.2708,
74.4,-25,154.95,-25,0,0.26557,
74.42,-25,154.97,-23,-2,-3.4056,
74.44,-25,154.98,-25,0,-1.5797,
74.46,-25,154.99,-22,-3,-5.5698,
74.48,-25,155.01,-25,0,-2.2111,
74.5,-25,155.03,-26,1,0.98522,
74.52,-25,155.04,-26,1,2.3103,
74.54,-25,155.04,-24,-1,-0.51701,
74.56,-25,155.04,-24,-1,-1.7842,
74.579,-25,155.01,-28,3,4.2466,
74.599,-25,154.96,-24,-1,0.20085,
74.619,-25,154.93,-25,0,0.013576,
74.639,-25,154.91,-24,-1,-1.6894,
74.659,-25,154.88,-25,0,-0.73086,
74.679,-25,154.88,-25,0,-0.26884,
74.699,-25,154.89,-23,-2,-3.3263,
74.719,-25,154.92,-25,0,-1.2921,
74.739,-25,154.93,-25,0,-0.35307,
74.759,-25,154.94,-27,2,3.3083,
74.779,-25,154.94,-25,0,1.4944,
74.799,-25,154.92,-25,0,0.60227,
74.819,-25,154.91,-25,0,0.18475,
74.839,-25,154.87,-24,-1,-1.6285,
74.859,-25,154.85,-24,-1,-2.3528,
74.879,-25,154.84,-25,0,-0.93576,
74.899,-25,154.84,-25,0,-0.27591,
74.919,-25,154.85,-25,0,0.0057837,
74.939,-25,154.86,-24,-1,-1.5271,
74.959,-25,154.88,-25,0,-0.53331,
74.979,-25,154.87,-25,0,-0.090206,
74.999,-25,154.87,-25,0,0.083745,
