time,reference,position,measured_distance,error,velocity_control
62.661,-10,166.34,-65,55,119.81,
62.681,-10,167.82,-61,51,111.72,
62.701,-10,171.47,-61,51,107.87,
62.721,-10,173.12,-56,46,97.995,
62.741,-10,176.53,-54,44,90.768,
62.761,-10,178.28,-50,40,81.721,
62.781,-10,180.62,-47,37,73.771,
62.801,-10,184.11,-45,35,68.126,
62.821,-10,185.8,-43,33,63.549,
62.841,-10,187.45,-40,30,57.792,
62.861,-10,191.08,-37,27,51.534,
62.881,-10,192.51,-36,26,48.369,
62.901,-10,193.88,-34,24,44.857,
62.921,-10,196.77,-31,21,39.485,
62.941,-10,197.88,-29,19,34.94,
62.961,-10,198.94,-27,17,30.756,
62.981,-10,200.85,-26,16,0,
63.001,-10,202,-24,14,0,
63.021,-10,202.81,-23,13,0,
63.041,-10,204.26,-24,14,0,
63.061,-10,204.91,-22,12,0,
63.081,-10,205.67,-21,11,0,
63.101,-10,206.57,-20,10,0,
63.121,-10,206.89,-20,10,0,
63.141,-10,207.14,-18,8,0,
63.161,-10,207.46,-20,10,0,
63.181,-10,207.52,-20,10,0,
63.201,-10,207.54,-17,7,0,
63.221,-10,207.56,-18,8,0,
63.241,-10,207.56,-18,8,0,
63.261,-10,207.56,-18,8,0,
63.281,-10,207.56,-19,9,0,
63.301,-10,207.56,-19,9,0,
63.321,-10,207.56,-17,7,0,
63.341,-10,207.56,-18,8,0,
63.361,-10,207.56,-17,7,0,
63.381,-10,207.56,-17,7,0,
63.401,-10,207.56,-19,9,0,
63.421,-10,207.56,-19,9,0,
63.441,-10,207.56,-18,8,0,
63.461,-10,207.56,-18,8,0,
63.481,-10,207.56,-18,8,0,
63.501,-10,207.56,-19,9,0,
63.521,-10,207.56,-19,9,0,
63.541,-10,207.56,-19,9,0,
63.561,-10,207.56,-18,8,0,
63.581,-10,207.56,-17,7,0,
63.601,-10,207.56,-16,6,0,
63.621,-10,207.56,-18,8,0,
63.641,-10,207.56,-19,9,0,
63.661,-10,207.56,-18,8,0,
63.681,-10,207.56,-18,8,0,
63.701,-10,207.56,-19,9,0,
63.721,-10,207.56,-18,8,0,
63.741,-10,207.56,-17,7,0,
63.761,-10,207.56,-17,7,0,
63.781,-10,207.56,-17,7,0,
63.801,-10,207.56,-19,9,0,
63.821,-10,207.56,-18,8,0,
63.841,-10,207.56,-16,6,0,
63.861,-10,207.56,-18,8,0,
63.881,-10,207.56,-17,7,0,
63.901,-10,207.56,-16,6,0,
63.921,-10,207.56,-18,8,0,
63.941,-10,207.56,-20,10,0,
63.961,-10,207.56,-19,9,0,
63.981,-10,207.56,-18,8,0,
64.001,-10,207.56,-18,8,0,
64.021,-10,207.56,-19,9,0,
64.041,-10,207.56,-18,8,0,
64.061,-10,207.56,-19,9,0,
64.081,-10,207.56,-18,8,0,
64.101,-10,207.56,-17,7,0,
64.121,-10,207.56,-20,10,0,
64.141,-10,207.56,-19,9,0,
64.161,-10,207.56,-18,8,0,
64.181,-10,207.56,-18,8,0,
64.201,-10,207.56,-17,7,0,
64.221,-10,207.56,-19,9,0,
64.241,-10,207.56,-18,8,0,
64.261,-10,207.56,-19,9,0,
64.281,-10,207.56,-18,8,0,
64.301,-10,207.56,-18,8,0,
64.321,-10,207.56,-18,8,0,
64.341,-10,207.56,-17,7,0,
64.361,-10,207.56,-17,7,0,
64.381,-10,207.56,-18,8,0,
64.401,-10,207.56,-16,6,0,
64.421,-10,207.56,-19,9,0,
64.441,-10,207.56,-18,8,0,
64.461,-10,207.56,-18,8,0,
64.481,-10,207.56,-19,9,0,
64.501,-10,207.56,-18,8,0,
64.521,-10,207.56,-17,7,0,
64.541,-10,207.56,-17,7,0,
64.561,-10,207.56,-18,8,0,
64.581,-10,207.56,-18,8,0,
64.601,-10,207.56,-18,8,0,
64.621,-10,207.56,-19,9,0,
64.641,-10,207.56,-18,8,0,
64.661,-10,207.56,-18,8,0,
64.681,-10,207.56,-18,8,0,
64.701,-10,207.56,-16,6,0,
64.721,-10,207.56,-17,7,0,
64.741,-10,207.56,-17,7,0,
64.761,-10,207.56,-17,7,0,
64.781,-10,207.56,-18,8,0,
64.801,-10,207.56,-18,8,0,
64.821,-10,207.56,-18,8,0,
64.841,-10,207.56,-18,8,0,
64.861,-10,207.56,-17,7,0,
64.881,-10,207.56,-19,9,0,
64.901,-10,207.56,-20,10,0,
64.921,-10,207.56,-18,8,0,
64.941,-10,207.56,-18,8,0,
64.961,-10,207.56,-21,11,0,
64.981,-10,207.56,-18,8,0,
65.001,-10,207.56,-18,8,0,
65.021,-10,207.56,-17,7,0,
65.041,-10,207.56,-19,9,0,
65.061,-10,207.56,-18,8,0,
65.081,-10,207.56,-17,7,0,
65.101,-10,207.56,-17,7,0,
65.121,-10,207.56,-20,10,0,
65.141,-10,207.56,-18,8,0,
65.161,-10,207.56,-15,5,0,
65.181,-10,207.56,-12,2,0,
65.201,-10,207.56,-12,2,0,
65.221,-10,207.56,-9,-1,-3.346,
65.241,-10,207.56,-6,-4,-10.045,
65.261,-10,207.56,-5,-5,-13.811,
65.281,-10,207.56,-3,-7,-17.885,
65.301,-10,207.55,-4,-6,-17.181,
65.321,-10,207.51,-3,-7,-17.804,
65.341,-10,207.48,-4,-6,-15.871,
65.361,-10,207.42,-2,-8,-17.895,
65.381,-10,207.22,-2,-8,-18.417,
65.401,-10,207.03,-3,-7,-16.681,
65.421,-10,206.85,-3,-7,-15.712,
65.441,-10,206.42,-3,-7,-15.174,
65.461,-10,206.19,-4,-6,-13.243,
65.481,-10,205.86,-3,-7,-14.055,
65.501,-10,205.34,-7,-3,-7.8894,
65.521,-10,205.09,-10,0,-0.5035,
65.541,-10,204.83,-12,2,0,
65.561,-10,204.26,-14,4,0,
65.581,-10,204.03,-18,8,0,
65.601,-10,203.81,-19,9,0,
65.621,-10,203.38,-22,12,0,
65.641,-10,203.24,-26,16,0,
65.661,-10,203.12,-27,17,0,
65.681,-10,202.97,-31,21,0,
65.701,-10,202.92,-33,23,0,
65.721,-10,202.9,-36,26,0,
65.741,-10,202.88,-38,28,0,
65.761,-10,202.88,-42,32,0,
65.781,-10,202.88,-44,34,0,
65.801,-10,202.88,-48,38,0,
65.821,-10,202.88,-47,37,0,
65.841,-10,202.88,-51,41,0,
65.861,-10,202.88,-53,43,0,
65.881,-10,202.88,-55,45,0,
65.901,-10,202.88,-56,46,0,
65.921,-10,202.88,-54,44,0,
65.941,-10,202.88,-54,44,0,
65.961,-10,202.88,-53,43,0,
65.981,-10,202.88,-51,41,0,
66.001,-10,202.88,-52,42,0,
66.021,-10,202.88,-50,40,0,
66.041,-10,202.88,-48,38,0,
66.061,-10,202.88,-46,36,0,
66.081,-10,202.88,-43,33,0,
66.101,-10,202.88,-43,33,0,
66.121,-10,202.88,-41,31,0,
66.141,-10,202.88,-40,30,0,
66.161,-10,202.88,-41,31,0,
66.181,-10,202.88,-37,27,0,
66.201,-10,202.88,-35,25,0,
66.221,-10,202.88,-36,26,0,
66.241,-10,202.88,-36,26,0,
66.261,-10,202.88,-31,21,0,
66.281,-10,202.88,-32,22,0,
66.301,-10,202.88,-31,21,0,
66.321,-10,202.88,-30,20,0,
66.341,-10,202.88,-28,18,0,
66.361,-10,202.88,-27,17,0,
66.381,-10,202.88,-26,16,0,
66.401,-10,202.88,-23,13,0,
66.421,-10,202.88,-23,13,0,
66.441,-10,202.88,-21,11,0,
66.461,-10,202.88,-18,8,0,
66.481,-10,202.88,-21,11,0,
66.501,-10,202.88,-17,7,0,
66.521,-10,202.88,-16,6,0,
66.541,-10,202.88,-14,4,0,
66.561,-10,202.88,-13,3,0,
66.581,-10,202.88,-10,0,-2.0176,
66.601,-10,202.88,-10,0,-3.6514,
66.621,-10,202.88,-7,-3,-8.5555,
66.641,-10,202.88,-6,-4,-11.582,
66.661,-10,202.88,-3,-7,-17.047,
66.681,-10,202.87,-3,-7,-18.611,
66.701,-10,202.85,-2,-8,-20.154,
66.721,-10,202.79,-2,-8,-20.142,
66.741,-10,202.71,-2,-8,-19.571,
66.761,-10,202.62,-3,-7,-17.257,
66.781,-10,202.36,-2,-8,-17.621,
66.801,-10,202.18,-1,-9,-19.223,
66.821,-10,201.9,-2,-8,-18.079,
66.841,-10,201.41,-1,-9,-19.064,
66.861,-10,201.14,-4,-6,-14.457,
66.881,-10,200.86,-3,-7,-14.111,
66.901,-10,200.21,-3,-7,-14.054,
66.921,-10,199.93,-3,-7,-14.109,
66.941,-10,199.66,-3,-7,-14.196,
66.961,-10,199.03,-3,-7,-14.28,
66.981,-10,198.77,-2,-8,-15.984,
67.001,-10,198.52,-3,-7,-15.063,
67.021,-10,198.05,-3,-7,-14.646,
67.041,-10,197.74,-3,-7,-14.477,
67.061,-10,197.52,-3,-7,-14.424,
67.081,-10,197.09,-3,-7,-14.422,
67.101,-10,196.87,-4,-6,-12.805,
67.121,-10,196.58,-3,-7,-13.799,
67.141,-10,196.14,-2,-8,-15.908,
67.161,-10,195.91,-3,-7,-15.144,
67.181,-10,195.69,-5,-5,-11.504,
67.201,-10,195.19,-3,-7,-13.28,
67.221,-10,194.97,-4,-6,-12.486,
67.241,-10,194.76,-3,-7,-13.828,
67.261,-10,194.27,-3,-7,-14.423,
67.281,-10,194.06,-1,-9,-17.921,
67.301,-10,193.86,-3,-7,-16.035,
67.321,-10,193.45,-3,-7,-15.115,
67.341,-10,193.19,-3,-7,-14.689,
67.361,-10,192.99,-3,-7,-14.511,
67.381,-10,192.58,-1,-9,-17.716,
67.401,-10,192.37,-3,-7,-15.757,
67.421,-10,192.08,-2,-8,-16.489,
67.441,-10,191.62,-3,-7,-15.137,
67.461,-10,191.39,-4,-6,-12.92,
67.481,-10,191.16,-5,-5,-10.413,
67.501,-10,190.62,-5,-5,-9.5051,
67.521,-10,190.39,-5,-5,-9.3178,
67.541,-10,190.15,-4,-6,-11.053,
67.561,-10,189.62,-5,-5,-10.268,
67.581,-10,189.4,-5,-5,-10.003,
67.601,-10,189.19,-6,-4,-8.3344,
67.621,-10,188.8,-7,-3,-6.0949,
67.641,-10,188.57,-6,-4,-6.9431,
67.661,-10,188.4,-6,-4,-7.4659,
67.681,-10,188.09,-6,-4,-7.7878,
67.701,-10,187.94,-7,-3,-6.3525,
67.721,-10,187.74,-9,-1,-2.5488,
67.741,-10,187.47,-8,-2,-2.7372,
67.761,-10,187.34,-7,-3,-4.6646,
67.781,-10,187.22,-7,-3,-5.6083,
67.801,-10,186.97,-7,-3,-6.0469,
67.821,-10,186.87,-7,-3,-6.2335,
67.841,-10,186.78,-6,-4,-7.933,
67.861,-10,186.59,-9,-1,-3.7036,
67.881,-10,186.51,-5,-5,-8.4541,
67.901,-10,186.44,-7,-3,-7.2052,
67.921,-10,186.29,-8,-2,-4.9655,
67.941,-10,186.19,-8,-2,-4.0289,
67.961,-10,186.1,-9,-1,-2.0779,
67.981,-10,185.91,-10,0,0.25831,
68.001,-10,185.81,-10,0,1.058,
68.021,-10,185.68,-9,-1,-0.45679,
68.041,-10,185.49,-12,2,3.6391,
68.061,-10,185.41,-8,-2,-1.3381,
68.081,-10,185.33,-9,-1,-1.9465,
68.101,-10,185.21,-10,0,-0.55279,
68.121,-10,185.17,-10,0,0.037401,
68.141,-10,185.15,-6,-4,-6.2897,
68.161,-10,185.13,-8,-2,-5.6226,
68.181,-10,185.12,-7,-3,-6.7804,
68.201,-10,185.12,-4,-6,-12.009,
68.221,-10,185.1,-4,-6,-13.962,
68.241,-10,185.07,-4,-6,-14.424,
68.261,-10,185.03,-3,-7,-15.908,
68.281,-10,184.92,-3,-7,-16.221,
68.301,-10,184.84,-3,-7,-16.063,
68.321,-10,184.7,-2,-8,-17.394,
68.341,-10,184.43,-3,-7,-16.113,
68.361,-10,184.27,-3,-7,-15.399,
68.381,-10,184.08,-3,-7,-15.002,
68.401,-10,183.6,-3,-7,-14.783,
68.421,-10,183.37,-3,-7,-14.664,
68.441,-10,183.14,-3,-7,-14.599,
68.461,-10,182.58,-4,-6,-12.931,
68.481,-10,182.34,-3,-7,-13.887,
68.501,-10,182.1,-4,-6,-12.701,
68.521,-10,181.63,-2,-8,-15.501,
68.541,-10,181.32,-2,-8,-16.685,
68.561,-10,181.1,-3,-7,-15.465,
68.581,-10,180.66,-2,-8,-16.509,
68.601,-10,180.45,-2,-8,-16.9,
68.62,-10,180.16,-3,-7,-15.36,
68.64,-10,179.74,-4,-6,-13.039,
68.66,-10,179.52,-4,-6,-12.11,
68.68,-10,179.3,-4,-6,-11.83,
68.7,-10,178.77,-4,-6,-11.829,
68.72,-10,178.54,-2,-8,-15.195,
68.74,-10,178.31,-4,-6,-13.366,
68.76,-10,177.78,-1,-9,-17.461,
68.78,-10,177.56,-3,-7,-15.863,
68.8,-10,177.35,-4,-6,-13.441,
68.82,-10,176.95,-3,-7,-14.044,
68.84,-10,176.68,-2,-8,-15.972,
68.86,-10,176.48,-3,-7,-15.134,
68.88,-10,176.08,-2,-8,-16.369,
68.9,-10,175.87,-2,-8,-16.851,
68.92,-10,175.58,-3,-7,-15.351,
68.94,-10,175.15,-3,-7,-14.68,
68.96,-10,174.93,-2,-8,-16.047,
68.98,-10,174.71,-2,-8,-16.628,
69,-10,174.18,-1,-9,-18.467,
69.02,-10,173.95,-4,-6,-14.263,
69.04,-10,173.72,-3,-7,-14.093,
69.06,-10,173.17,-2,-8,-15.735,
69.08,-10,172.93,-2,-8,-16.465,
69.1,-10,172.69,-3,-7,-15.117,
69.12,-10,172.21,-3,-7,-14.537,
69.14,-10,171.89,-2,-8,-15.96,
69.16,-10,171.66,-2,-8,-16.576,
69.18,-10,171.19,-2,-8,-16.802,
69.2,-10,170.96,-3,-7,-15.218,
69.22,-10,170.65,-3,-7,-14.537,
69.24,-10,170.19,-5,-5,-11.024,
69.26,-10,169.96,-7,-3,-6.389,
69.28,-10,169.41,-10,0,0.20586,
69.3,-10,169.18,-15,5,10.714,
69.32,-10,168.95,-15,5,14.443,
69.34,-10,168.5,-19,9,21.669,
69.36,-10,168.24,-23,13,30.325,
69.38,-10,168.07,-28,18,41.073,
69.4,-10,167.84,-31,21,49.248,
69.42,-10,167.8,-36,26,59.452,
69.44,-10,167.83,-41,31,70.414,
69.46,-10,168.1,-47,37,83.189,
69.48,-10,168.35,-53,43,96.564,
69.5,-10,169.26,-56,46,105.11,
69.52,-10,169.81,-61,51,114.81,
69.54,-10,171.19,-64,54,121.77,
69.56,-10,172.04,-66,56,125.99,
69.58,-10,174.43,-67,57,127.58,
69.6,-10,175.64,-66,56,125.03,
69.62,-10,178.36,-66,56,122.71,
69.64,-10,180.38,-64,54,117.57,
69.66,-10,183.68,-61,51,109.94,
69.68,-10,185.42,-57,47,100,
69.7,-10,189.65,-54,44,91.132,
69.72,-10,191.49,-51,41,83.069,
69.74,-10,195.16,-49,39,77.223,
69.76,-10,196.96,-43,33,65.913,
69.78,-10,199.3,-42,32,60.621,
69.8,-10,202.63,-39,29,0,
69.82,-10,204.2,-36,26,0,
69.84,-10,205.69,-36,26,0,
69.86,-10,208.86,-33,23,0,
69.88,-10,210.05,-33,23,0,
69.9,-10,211.14,-30,20,0,
69.92,-10,213.16,-28,18,0,
69.94,-10,213.78,-29,19,0,
69.96,-10,214.25,-26,16,0,
69.98,-10,214.81,-27,17,0,
70,-10,214.97,-26,16,0,
70.02,-10,215.03,-27,17,0,
70.04,-10,215.05,-27,17,0,
70.06,-10,215.05,-26,16,0,
70.08,-10,215.05,-25,15,0,
70.1,-10,215.05,-26,16,0,
70.12,-10,215.05,-25,15,0,
70.14,-10,215.05,-26,16,0,
70.16,-10,215.05,-26,16,0,
70.18,-10,215.05,-25,15,0,
70.2,-10,215.05,-25,15,0,
70.22,-10,215.05,-27,17,0,
70.24,-10,215.05,-26,16,0,
70.26,-10,215.05,-25,15,0,
70.28,-10,215.05,-27,17,0,
70.3,-10,215.05,-25,15,0,
70.32,-10,215.05,-27,17,0,
70.34,-10,215.05,-24,14,0,
70.36,-10,215.05,-27,17,0,
70.38,-10,215.05,-25,15,0,
70.4,-10,215.05,-26,16,0,
70.42,-10,215.05,-24,14,0,
70.44,-10,215.05,-25,15,0,
70.46,-10,215.05,-23,13,0,
70.48,-10,215.05,-24,14,0,
70.5,-10,215.05,-21,11,0,
70.52,-10,215.05,-18,8,0,
70.54,-10,215.05,-17,7,0,
70.56,-10,215.05,-16,6,0,
70.58,-10,215.05,-12,2,0,
70.6,-10,215.05,-11,1,-1.21,
70.62,-10,215.05,-8,-2,-7.017,
70.64,-10,215.05,-8,-2,-8.6489,
70.66,-10,215.05,-4,-6,-15.05,
70.68,-10,215.05,-5,-5,-15.306,
70.7,-10,215.03,-3,-7,-17.876,
70.72,-10,215.01,-5,-5,-14.999,
70.74,-10,214.98,-3,-7,-16.49,
70.76,-10,214.81,-4,-6,-15.08,
70.78,-10,214.7,-2,-8,-17.419,
70.8,-10,214.57,-4,-6,-14.863,
70.82,-10,214.15,-4,-6,-13.558,
70.84,-10,213.94,-2,-8,-16.178,
70.86,-10,213.72,-3,-7,-15.556,
70.88,-10,213.25,-3,-7,-15.167,
70.9,-10,212.93,-4,-6,-13.292,
70.92,-10,212.69,-3,-7,-14.116,
70.94,-10,212.22,-3,-7,-14.478,
70.96,-10,211.99,-3,-7,-14.617,
70.98,-10,211.69,-1,-9,-17.919,
71,-10,211.23,-4,-6,-14.33,
71.02,-10,211.01,-1,-9,-17.637,
71.04,-10,210.79,-2,-8,-17.361,
71.06,-10,210.27,-3,-7,-15.507,
71.08,-10,210.05,-4,-6,-13.05,
71.1,-10,209.82,-3,-7,-13.703,
71.12,-10,209.28,-2,-8,-15.703,
71.14,-10,209.04,-4,-6,-13.301,
71.16,-10,208.79,-1,-9,-17.2,
71.18,-10,208.31,-3,-7,-15.574,
71.2,-10,207.99,-2,-8,-16.455,
71.22,-10,207.75,-2,-8,-16.795,
71.24,-10,207.3,-3,-7,-15.254,
71.26,-10,207.07,-4,-6,-12.95,
71.28,-10,206.77,-3,-7,-13.674,
71.3,-10,206.31,-4,-6,-12.438,
71.32,-10,206.08,-3,-7,-13.629,
71.34,-10,205.84,-3,-7,-14.201,
71.36,-10,205.29,-3,-7,-14.46,
71.38,-10,205.06,-2,-8,-16.197,
71.4,-10,204.83,-4,-6,-13.621,
71.42,-10,204.33,-2,-8,-15.773,
71.44,-10,204.12,-4,-6,-13.414,
71.46,-10,203.91,-4,-6,-12.411,
71.48,-10,203.49,-2,-8,-15.323,
71.5,-10,203.21,-2,-8,-16.577,
71.52,-10,203,-3,-7,-15.399,
71.54,-10,202.57,-3,-7,-14.835,
71.56,-10,202.36,-2,-8,-16.217,
71.58,-10,202.07,-2,-8,-16.776,
71.6,-10,201.65,-4,-6,-13.683,
71.62,-10,201.43,-2,-8,-15.639,
71.64,-10,201.21,-4,-6,-13.231,
71.66,-10,200.69,-2,-8,-15.506,
71.68,-10,200.46,-3,-7,-14.868,
71.7,-10,200.23,-5,-5,-11.317,
71.72,-10,199.68,-4,-6,-11.521,
71.74,-10,199.45,-4,-6,-11.744,
71.76,-10,199.23,-3,-7,-13.571,
71.78,-10,198.79,-3,-7,-14.382,
71.8,-10,198.51,-2,-8,-16.331,
71.82,-10,198.3,-5,-5,-12.176,
71.84,-10,197.91,-2,-8,-15.292,
71.86,-10,197.71,-3,-7,-14.991,
71.88,-10,197.46,-3,-7,-14.808,
71.9,-10,197.07,-4,-6,-13.064,
71.92,-10,196.87,-2,-8,-15.605,
71.94,-10,196.67,-2,-8,-16.68,
71.96,-10,196.18,-3,-7,-15.421,
71.98,-10,195.97,-2,-8,-16.458,
72,-10,195.76,-2,-8,-16.855,
72.02,-10,195.25,-2,-8,-16.958,
72.04,-10,195.03,-3,-7,-15.304,
72.06,-10,194.8,-2,-8,-16.219,
72.08,-10,194.34,-3,-7,-14.976,
72.1,-10,194.02,-3,-7,-14.457,
72.12,-10,193.78,-4,-6,-12.648,
72.14,-10,193.29,-3,-7,-13.599,
72.16,-10,193.05,-2,-8,-15.723,
72.18,-10,192.72,-2,-8,-16.629,
72.2,-10,192.25,-4,-6,-13.684,
72.22,-10,192.02,-4,-6,-12.427,
72.24,-10,191.79,-3,-7,-13.612,
72.26,-10,191.28,-4,-6,-12.552,
72.28,-10,191.06,-3,-7,-13.788,
72.3,-10,190.84,-3,-7,-14.351,
72.32,-10,190.33,-2,-8,-16.215,
72.34,-10,190.12,-5,-5,-12.049,
72.36,-10,189.9,-3,-7,-13.548,
72.38,-10,189.48,-3,-7,-14.244,
72.4,-10,189.2,-2,-8,-16.174,
72.42,-10,188.99,-2,-8,-16.937,
72.44,-10,188.58,-2,-8,-17.159,
72.46,-10,188.37,-4,-6,-13.883,
72.48,-10,188.09,-5,-5,-10.841,
72.5,-10,187.66,-2,-8,-14.572,
72.52,-10,187.45,-4,-6,-12.974,
72.54,-10,187.22,-2,-8,-15.582,
72.56,-10,186.7,-4,-6,-13.417,
72.58,-10,186.48,-1,-9,-17.384,
72.6,-10,186.25,-2,-8,-17.386,
72.62,-10,185.75,-4,-6,-13.994,
72.64,-10,185.54,-3,-7,-14.16,
72.66,-10,185.33,-3,-7,-14.279,
72.68,-10,184.91,-3,-7,-14.361,
72.7,-10,184.61,-5,-5,-11.151,
72.72,-10,184.38,-3,-7,-13.138,
72.74,-10,183.92,-1,-9,-17.343,
72.76,-10,183.68,-3,-7,-15.803,
72.78,-10,183.38,-3,-7,-15.045,
72.8,-10,182.93,-2,-8,-16.323,
72.82,-10,182.72,-2,-8,-16.828,
72.84,-10,182.51,-3,-7,-15.34,
72.86,-10,182.01,-2,-8,-16.308,
72.88,-10,181.79,-4,-6,-13.437,
72.9,-10,181.57,-3,-7,-13.879,
72.92,-10,181.12,-3,-7,-14.142,
72.94,-10,180.81,-2,-8,-15.932,
72.96,-10,180.58,-3,-7,-15.051,
72.98,-10,180.11,-3,-7,-14.65,
73,-10,179.88,-3,-7,-14.486,
73.02,-10,179.58,-4,-6,-12.8,
73.04,-10,179.14,-3,-7,-13.771,
73.06,-10,178.92,-4,-6,-12.608,
73.08,-10,178.7,-3,-7,-13.798,
73.1,-10,178.18,-4,-6,-12.71,
73.12,-10,177.97,-3,-7,-13.91,
73.14,-10,177.75,-3,-7,-14.441,
73.16,-10,177.26,-3,-7,-14.646,
73.18,-10,177.06,-2,-8,-16.335,
73.2,-10,176.85,-3,-7,-15.352,
73.22,-10,176.45,-3,-7,-14.867,
73.24,-10,176.17,-1,-9,-17.904,
73.26,-10,175.97,-4,-6,-14.222,
73.28,-10,175.54,-4,-6,-12.613,
73.3,-10,175.33,-1,-9,-16.908,
73.32,-10,175.03,-2,-8,-17.105,
73.34,-10,174.58,-2,-8,-17.095,
73.36,-10,174.35,-4,-6,-13.746,
73.38,-10,174.13,-4,-6,-12.334,
73.4,-10,173.59,-4,-6,-11.844,
73.42,-10,173.36,-3,-7,-13.399,
73.44,-10,173.13,-3,-7,-14.139,
73.46,-10,172.59,-4,-6,-12.834,
73.48,-10,172.36,-3,-7,-13.937,
73.5,-10,172.13,-2,-8,-16.062,
73.52,-10,171.7,-4,-6,-13.647,
73.54,-10,171.42,-3,-7,-14.22,
73.56,-10,171.22,-3,-7,-14.475,
73.58,-10,170.82,-2,-8,-16.209,
73.6,-10,170.61,-2,-8,-16.896,
73.62,-10,170.33,-3,-7,-15.464,
73.64,-10,169.9,-2,-8,-16.431,
73.66,-10,169.69,-2,-8,-16.807,
73.68,-10,169.47,-4,-6,-13.643,
73.7,-10,168.95,-3,-7,-13.947,
73.72,-10,168.72,-2,-8,-15.783,
73.74,-10,168.49,-2,-8,-16.575,
73.76,-10,167.94,-5,-5,-11.965,
73.78,-10,167.71,-2,-8,-14.951,
73.8,-10,167.48,-3,-7,-14.657,
73.82,-10,167.02,-2,-8,-16.164,
73.84,-10,166.72,-2,-8,-16.777,
73.86,-10,166.49,-3,-7,-15.336,
73.88,-10,166.04,-3,-7,-14.688,
73.9,-10,165.82,-4,-6,-12.796,
73.92,-10,165.52,-3,-7,-13.693,
73.94,-10,165.06,-2,-8,-15.783,
73.96,-10,164.84,-3,-7,-15.034,
73.98,-10,164.61,-3,-7,-14.683,
74,-10,164.08,-3,-7,-14.532,
74.02,-10,163.86,-4,-6,-12.843,
74.04,-10,163.64,-3,-7,-13.806,
74.06,-10,163.13,-2,-8,-15.902,
74.08,-10,162.91,-3,-7,-15.135,
74.1,-10,162.69,-3,-7,-14.762,
74.12,-10,162.26,-3,-7,-14.59,
74.14,-10,161.97,-3,-7,-14.518,
74.16,-10,161.76,-2,-8,-16.128,
74.18,-10,161.33,-3,-7,-15.15,
74.2,-10,161.11,-5,-5,-11.431,
74.22,-10,160.82,-2,-8,-14.824,
74.24,-10,160.38,-4,-6,-13.064,
74.26,-10,160.16,-5,-5,-10.699,
74.28,-10,159.93,-5,-5,-9.7958,
74.3,-10,159.42,-5,-5,-9.5638,
74.32,-10,159.2,-7,-3,-6.3436,
74.34,-10,158.98,-6,-4,-6.799,
74.36,-10,158.5,-8,-2,-3.9366,
74.38,-10,158.31,-7,-3,-4.5738,
74.4,-10,158.12,-7,-3,-5.0676,
74.42,-10,157.79,-7,-3,-5.4308,
74.44,-10,157.59,-8,-2,-4.0554,
74.46,-10,157.46,-9,-1,-1.9421,
74.48,-10,157.23,-8,-2,-2.8361,
74.5,-10,157.13,-10,0,-0.10148,
74.52,-10,157.01,-9,-1,-0.73418,
74.54,-10,156.85,-8,-2,-2.81,
74.56,-10,156.78,-9,-1,-2.1384,
74.579,-10,156.71,-10,0,-0.25315,
74.599,-10,156.59,-9,-1,-1.1674,
74.619,-10,156.55,-9,-1,-1.6418,
74.639,-10,156.52,-10,0,-0.24854,
74.659,-10,156.46,-9,-1,-1.3406,
74.679,-10,156.44,-10,0,-0.21793,
74.699,-10,156.42,-11,1,1.8545,
74.719,-10,156.39,-9,-1,-0.63087,
74.739,-10,156.37,-11,1,1.5101,
74.759,-10,156.35,-10,0,0.73786,
74.779,-10,156.33,-10,0,0.34181,
74.799,-10,156.33,-11,1,1.7779,
74.819,-10,156.32,-11,1,2.3425,
74.839,-10,156.33,-9,-1,-0.76373,
74.859,-10,156.33,-11,1,1.1749,
74.879,-10,156.34,-9,-1,-1.2499,
74.899,-10,156.37,-10,0,-0.62148,
74.919,-10,156.39,-11,1,1.3376,
74.939,-10,156.4,-11,1,2.1609,
74.959,-10,156.44,-10,0,0.81021,
74.979,-10,156.45,-9,-1,-1.4391,
74.999,-10,156.46,-12,2,2.5496,
75.019,-10,156.47,-11,1,2.6083,
75.039,-10,156.48,-14,4,7.4444,
75.059,-10,156.49,-13,3,7.6891,
75.079,-10,156.51,-14,4,9.1766,
75.099,-10,156.52,-15,5,11.206,
75.119,-10,156.55,-17,7,15.07,
75.139,-10,156.61,-17,7,16.375,
75.159,-10,156.66,-18,8,18.182,
75.179,-10,156.72,-21,11,23.481,
75.199,-10,156.93,-22,12,26.917,
75.219,-10,157.06,-23,13,29.466,
75.239,-10,157.2,-26,16,34.886,
75.259,-10,157.64,-26,16,36.569,
75.279,-10,157.87,-28,18,39.903,
75.299,-10,158.12,-31,21,45.597,
75.319,-10,158.73,-30,20,45.691,
75.339,-10,159.21,-32,22,48.323,
75.359,-10,159.62,-31,21,47.21,
75.379,-10,160.53,-34,24,51.13,
75.399,-10,161.04,-32,22,49.063,
75.419,-10,161.78,-32,22,47.775,
75.439,-10,162.99,-33,23,48.606,
75.459,-10,163.63,-29,19,42.232,
75.479,-10,164.3,-32,22,44.39,
75.499,-10,165.93,-29,19,40.47,
75.519,-10,166.64,-29,19,38.893,
75.539,-10,167.36,-29,19,38.411,
75.559,-10,169.03,-28,18,36.768,
75.579,-10,169.73,-27,17,34.638,
75.599,-10,170.42,-24,14,29.074,
